hidden_fraction,seed,protocol,threshold,fpr,tpr,known_tpr,hidden_tpr,known_attack_mean_pairwise_corr
0.1,1,adaptive_evidence,1.6976135541562054,0.1,0.9112666666666667,0.9061851851851852,0.957,-0.2320803835366275
0.1,1,conservative_max,1.8731949195218955,0.1,0.9264,0.9264074074074075,0.9263333333333333,-0.2320803835366275
0.1,2,single_m1,1.299665663234799,0.1,0.5459333333333334,0.593925925925926,0.114,-0.23249237621534166
0.1,2,algorithm_diverse,0.782036671740407,0.1,0.8655,0.9484814814814815,0.11866666666666667,-0.23249237621534166
0.1,2,evidence_diverse,1.3830579487444645,0.1,0.7939,0.7737407407407407,0.9753333333333334,-0.23249237621534166
0.1,2,max_pool,1.977096947975315,0.1,0.9254666666666667,0.9247407407407408,0.932,-0.23249237621534166
0.1,2,weighted_max,1.66508400423397,0.1,0.9295,0.926074074074074,0.9603333333333334,-0.23249237621534166
0.1,2,hybrid_evidence,1.5545411378168725,0.1,0.9452,0.9523333333333334,0.881,-0.23249237621534166
0.1,2,adaptive_evidence,1.6920173844122588,0.1,0.9124666666666666,0.9074814814814814,0.9573333333333334,-0.23249237621534166
0.1,2,conservative_max,1.8782421005765493,0.1,0.9254666666666667,0.9247407407407408,0.932,-0.23249237621534166
0.1,3,single_m1,1.3245485913656934,0.1,0.5362,0.5836666666666667,0.109,-0.2287480108244593
0.1,3,algorithm_diverse,0.7863697632338225,0.1,0.8630666666666666,0.9475185185185185,0.103,-0.2287480108244593
0.1,3,evidence_diverse,1.3694058984819084,0.1,0.7976666666666666,0.7773703703703704,0.9803333333333333,-0.2287480108244593
0.1,3,max_pool,1.9700215740607698,0.1,0.9275,0.9268518518518518,0.9333333333333333,-0.2287480108244593
0.1,3,weighted_max,1.6535425627923863,0.1,0.9298666666666666,0.9262592592592592,0.9623333333333334,-0.2287480108244593
0.1,3,hybrid_evidence,1.5473696226478515,0.1,0.9483333333333334,0.955,0.8883333333333333,-0.2287480108244593
0.1,3,adaptive_evidence,1.6881591582176934,0.1,0.9114,0.9061111111111111,0.959,-0.2287480108244593
0.1,3,conservative_max,1.8715204953577314,0.1,0.9275,0.9268518518518518,0.9333333333333333,-0.2287480108244593
0.1,4,single_m1,1.3026666836731977,0.1,0.5425333333333333,0.59,0.11533333333333333,-0.2270594289675134
0.1,4,algorithm_diverse,0.7898840750292919,0.1,0.8626666666666667,0.9462592592592592,0.11033333333333334,-0.2270594289675134
0.1,4,evidence_diverse,1.3710971412172803,0.1,0.7942,0.7744074074074074,0.9723333333333334,-0.2270594289675134
0.1,4,max_pool,1.9755622207992378,0.1,0.9217666666666666,0.922037037037037,0.9193333333333333,-0.2270594289675134
0.1,4,weighted_max,1.6635957052924484,0.1,0.9253,0.9219259259259259,0.9556666666666667,-0.2270594289675134
0.1,4,hybrid_evidence,1.5541988498040697,0.1,0.9418666666666666,0.9496296296296296,0.872,-0.2270594289675134
0.1,4,adaptive_evidence,1.693389658261049,0.1,0.9095,0.9048518518518519,0.9513333333333334,-0.2270594289675134
0.1,4,conservative_max,1.876784109759276,0.1,0.9217666666666666,0.922037037037037,0.9193333333333333,-0.2270594289675134
0.1,5,single_m1,1.3149341784221407,0.1,0.5395333333333333,0.588037037037037,0.103,-0.22922813693702193
0.1,5,algorithm_diverse,0.784814974550917,0.1,0.8642,0.9475185185185185,0.11433333333333333,-0.22922813693702193
0.1,5,evidence_diverse,1.369455342806617,0.1,0.7946333333333333,0.7741111111111111,0.9793333333333333,-0.22922813693702193
0.1,5,max_pool,1.9786087977032498,0.1,0.9234,0.9231851851851852,0.9253333333333333,-0.22922813693702193
0.1,5,weighted_max,1.6551715491574204,0.1,0.9302,0.9263333333333333,0.965,-0.22922813693702193
0.1,5,hybrid_evidence,1.5588221224336154,0.1,0.9452666666666667,0.9528518518518518,0.877,-0.22922813693702193
0.1,5,adaptive_evidence,1.6963605997793867,0.1,0.9090333333333334,0.9036296296296297,0.9576666666666667,-0.22922813693702193
0.1,5,conservative_max,1.8796783578180871,0.1,0.9234,0.9231851851851852,0.9253333333333333,-0.22922813693702193
0.1,6,single_m1,1.2924349100549235,0.1,0.5488,0.599,0.097,-0.22999706874803014
0.1,6,algorithm_diverse,0.7801179906099901,0.1,0.8621666666666666,0.944925925925926,0.11733333333333333,-0.22999706874803014
0.1,6,evidence_diverse,1.3664725417746184,0.1,0.8002333333333334,0.7805925925925926,0.977,-0.22999706874803014
0.1,6,max_pool,1.977187860783157,0.1,0.9215333333333333,0.9204074074074075,0.9316666666666666,-0.22999706874803014
0.1,6,weighted_max,1.659817261999452,0.1,0.9261666666666667,0.9224074074074075,0.96,-0.22999706874803014
0.1,6,hybrid_evidence,1.5513315076881522,0.1,0.942,0.9495185185185185,0.8743333333333333,-0.22999706874803014
0.1,6,adaptive_evidence,1.6954244795526476,0.1,0.9065666666666666,0.9008148148148148,0.9583333333333334,-0.22999706874803014
0.1,6,conservative_max,1.878328467743999,0.1,0.9215333333333333,0.9204074074074075,0.9316666666666666,-0.22999706874803014
0.1,7,single_m1,1.3085157213836098,0.1,0.5392666666666667,0.5878518518518518,0.102,-0.230804237310849
0.1,7,algorithm_diverse,0.7871671952754294,0.1,0.8644666666666667,0.9472962962962963,0.119,-0.230804237310849
0.1,7,evidence_diverse,1.373104412042777,0.1,0.7930666666666667,0.7729259259259259,0.9743333333333334,-0.230804237310849
0.1,7,max_pool,1.980290411557239,0.1,0.9233333333333333,0.9242592592592592,0.915,-0.230804237310849
0.1,7,weighted_max,1.6611561079578936,0.1,0.9289333333333334,0.9257407407407408,0.9576666666666667,-0.230804237310849
0.1,7,hybrid_evidence,1.5590886340810128,0.1,0.9429333333333333,0.9517407407407408,0.8636666666666667,-0.230804237310849
0.1,7,adaptive_evidence,1.6916870691337818,0.1,0.9125,0.9078888888888889,0.954,-0.230804237310849
0.1,7,conservative_max,1.881275890979377,0.1,0.9233333333333333,0.9242592592592592,0.915,-0.230804237310849
0.1,8,single_m1,1.3027455652096505,0.1,0.5440333333333334,0.5918518518518519,0.11366666666666667,-0.23028981651611322
0.1,8,algorithm_diverse,0.7880289916639641,0.1,0.8649,0.9472962962962963,0.12333333333333334,-0.23028981651611322
0.1,8,evidence_diverse,1.3682528024530531,0.1,0.7931,0.773,0.974,-0.23028981651611322
0.1,8,max_pool,1.9822023956856227,0.1,0.9231333333333334,0.9229259259259259,0.925,-0.23028981651611322
0.1,8,weighted_max,1.6657828786830733,0.1,0.9268333333333333,0.9232592592592592,0.959,-0.23028981651611322
0.1,8,hybrid_evidence,1.5555089067680672,0.1,0.9442,0.952037037037037,0.8736666666666667,-0.23028981651611322
0.1,8,adaptive_evidence,1.6957332394866556,0.1,0.9092333333333333,0.9040370370370371,0.956,-0.23028981651611322
0.1,8,conservative_max,1.8830922759013415,0.1,0.9231333333333334,0.9229259259259259,0.925,-0.23028981651611322
0.1,9,single_m1,1.3048497839704376,0.1,0.5419666666666667,0.5894814814814815,0.11433333333333333,-0.22782526469368858
0.1,9,algorithm_diverse,0.8026002212825297,0.1,0.8595333333333334,0.943037037037037,0.108,-0.22782526469368858
0.1,9,evidence_diverse,1.3795195307319732,0.1,0.7950666666666667,0.7752592592592593,0.9733333333333334,-0.22782526469368858
0.1,9,max_pool,1.989566867976118,0.1,0.9207333333333333,0.9203703703703704,0.924,-0.22782526469368858
0.1,9,weighted_max,1.679987228257809,0.1,0.9244,0.9208148148148149,0.9566666666666667,-0.22782526469368858
0.1,9,hybrid_evidence,1.5593238980966813,0.1,0.9429666666666666,0.9505185185185185,0.875,-0.22782526469368858
0.1,9,adaptive_evidence,1.7084619385124888,0.1,0.9067333333333333,0.9016296296296297,0.9526666666666667,-0.22782526469368858
0.1,9,conservative_max,1.890088524577312,0.1,0.9207333333333333,0.9203703703703704,0.924,-0.22782526469368858
0.1,10,single_m1,1.3072282379596332,0.1,0.541,0.5890740740740741,0.10833333333333334,-0.22486117239613293
0.1,10,algorithm_diverse,0.780283969354477,0.1,0.8644333333333334,0.9464814814814815,0.126,-0.22486117239613293
0.1,10,evidence_diverse,1.3783526147403689,0.1,0.7935,0.7732222222222223,0.976,-0.22486117239613293
0.1,10,max_pool,1.9770813976815953,0.1,0.9210333333333334,0.9212962962962963,0.9186666666666666,-0.22486117239613293
0.1,10,weighted_max,1.6788135416065635,0.1,0.9213333333333333,0.9177777777777778,0.9533333333333334,-0.22486117239613293
0.1,10,hybrid_evidence,1.5527227786357316,0.1,0.9413,0.9497407407407408,0.8653333333333333,-0.22486117239613293
0.1,10,adaptive_evidence,1.7030474564704476,0.1,0.9034,0.8983703703703704,0.9486666666666667,-0.22486117239613293
0.1,10,conservative_max,1.8782273277975154,0.1,0.9210333333333334,0.9212962962962963,0.9186666666666666,-0.22486117239613293
0.1,11,single_m1,1.3017278263073588,0.1,0.5410333333333334,0.589925925925926,0.101,-0.22915229132490977
0.1,11,algorithm_diverse,0.7826304063011971,0.1,0.8637,0.9470740740740741,0.11333333333333333,-0.22915229132490977
0.1,11,evidence_diverse,1.361101866365965,0.1,0.7958333333333333,0.7759259259259259,0.975,-0.22915229132490977
0.1,11,max_pool,1.978332251174702,0.1,0.9224666666666667,0.9221481481481482,0.9253333333333333,-0.22915229132490977
0.1,11,weighted_max,1.6642484683286256,0.1,0.9265,0.9226296296296296,0.9613333333333334,-0.22915229132490977
0.1,11,hybrid_evidence,1.5585062635673579,0.1,0.9432666666666667,0.9502592592592592,0.8803333333333333,-0.22915229132490977
0.1,11,adaptive_evidence,1.6930759415337535,0.1,0.9085,0.902962962962963,0.9583333333333334,-0.22915229132490977
0.1,11,conservative_max,1.8794156386159668,0.1,0.9224666666666667,0.9221481481481482,0.9253333333333333,-0.22915229132490977
0.1,12,single_m1,1.3114866752280423,0.1,0.5447666666666666,0.5924074074074074,0.116,-0.22852108617358483
0.1,12,algorithm_diverse,0.7818012908063753,0.1,0.8637666666666667,0.9473333333333334,0.11166666666666666,-0.22852108617358483
0.1,12,evidence_diverse,1.3601536761216044,0.1,0.7985,0.779074074074074,0.9733333333333334,-0.22852108617358483
0.1,12,max_pool,1.9725146393797182,0.1,0.9237666666666666,0.9248148148148149,0.9143333333333333,-0.22852108617358483
0.1,12,weighted_max,1.6657693344268103,0.1,0.9247333333333333,0.9218518518518518,0.9506666666666667,-0.22852108617358483
0.1,12,hybrid_evidence,1.5484694023744985,0.1,0.9449666666666666,0.9537777777777777,0.8656666666666667,-0.22852108617358483
0.1,12,adaptive_evidence,1.6962995391885864,0.1,0.9063333333333333,0.9018148148148148,0.947,-0.22852108617358483
0.1,12,conservative_max,1.873888907410732,0.1,0.9237666666666666,0.9248148148148149,0.9143333333333333,-0.22852108617358483
0.1,13,single_m1,1.3205799022492806,0.1,0.5367666666666666,0.5848148148148148,0.10433333333333333,-0.22800722166341889
0.1,13,algorithm_diverse,0.779125851662201,0.1,0.8638333333333333,0.945962962962963,0.12466666666666666,-0.22800722166341889
0.1,13,evidence_diverse,1.3665692042382556,0.1,0.7982,0.7787037037037037,0.9736666666666667,-0.22800722166341889
0.1,13,max_pool,1.9737346193887229,0.1,0.9245,0.9249259259259259,0.9206666666666666,-0.22800722166341889
0.1,13,weighted_max,1.657286542543235,0.1,0.9293,0.9263703703703704,0.9556666666666667,-0.22800722166341889
0.1,13,hybrid_evidence,1.5487779723804767,0.1,0.9443,0.9525925925925925,0.8696666666666667,-0.22800722166341889
0.1,13,adaptive_evidence,1.6893349384847443,0.1,0.9131,0.9087037037037037,0.9526666666666667,-0.22800722166341889
0.1,13,conservative_max,1.8750478884192867,0.1,0.9245,0.9249259259259259,0.9206666666666666,-0.22800722166341889
0.1,14,single_m1,1.3059891640272423,0.1,0.5379,0.5857407407407408,0.10733333333333334,-0.22738959333400213
0.1,14,algorithm_diverse,0.7869814057703232,0.1,0.8607333333333334,0.9435555555555556,0.11533333333333333,-0.22738959333400213
0.1,14,evidence_diverse,1.3553588824742338,0.1,0.805,0.7851481481481482,0.9836666666666667,-0.22738959333400213
0.1,14,max_pool,1.9661108512332688,0.1,0.9254333333333333,0.9246666666666666,0.9323333333333333,-0.22738959333400213
0.1,14,weighted_max,1.653953395788621,0.1,0.9303666666666667,0.9262592592592592,0.9673333333333334,-0.22738959333400213
0.1,14,hybrid_evidence,1.5469399561104478,0.1,0.9454333333333333,0.952,0.8863333333333333,-0.22738959333400213
0.1,14,adaptive_evidence,1.6862107804303585,0.1,0.9115,0.9057777777777778,0.963,-0.22738959333400213
0.1,14,conservative_max,1.8678053086716053,0.1,0.9254333333333333,0.9246666666666666,0.9323333333333333,-0.22738959333400213
0.1,15,single_m1,1.3077771251170571,0.1,0.5422666666666667,0.5905555555555555,0.10766666666666666,-0.23112934794656734
0.1,15,algorithm_diverse,0.7864053640094792,0.1,0.8616666666666667,0.9448888888888889,0.11266666666666666,-0.23112934794656734
0.1,15,evidence_diverse,1.3767291233008825,0.1,0.7921333333333334,0.7716666666666666,0.9763333333333334,-0.23112934794656734
0.1,15,max_pool,1.9784455226265965,0.1,0.9226,0.9224074074074075,0.9243333333333333,-0.23112934794656734
0.1,15,weighted_max,1.659935758299982,0.1,0.9262666666666667,0.9224814814814815,0.9603333333333334,-0.23112934794656734
0.1,15,hybrid_evidence,1.5539424646146416,0.1,0.9446666666666667,0.952,0.8786666666666667,-0.23112934794656734
0.1,15,adaptive_evidence,1.6936182269069544,0.1,0.9082666666666667,0.9029259259259259,0.9563333333333334,-0.23112934794656734
0.1,15,conservative_max,1.8795232464952667,0.1,0.9226,0.9224074074074075,0.9243333333333333,-0.23112934794656734
0.1,16,single_m1,1.305356614889506,0.1,0.5414,0.5893333333333334,0.11,-0.22995224035172343
0.1,16,algorithm_diverse,0.7864923958247264,0.1,0.8637666666666667,0.9466296296296296,0.118,-0.22995224035172343
0.1,16,evidence_diverse,1.3669515643157508,0.1,0.7983333333333333,0.7784074074074074,0.9776666666666667,-0.22995224035172343
0.1,16,max_pool,1.96090001628922,0.1,0.9251333333333334,0.925074074074074,0.9256666666666666,-0.22995224035172343
0.1,16,weighted_max,1.6629906257987697,0.1,0.9254666666666667,0.9211851851851852,0.964,-0.22995224035172343
0.1,16,hybrid_evidence,1.541378412133244,0.1,0.9441,0.9514074074074074,0.8783333333333333,-0.22995224035172343
0.1,16,adaptive_evidence,1.6901920917819773,0.1,0.9090333333333334,0.9034444444444445,0.9593333333333334,-0.22995224035172343
0.1,16,conservative_max,1.862855015474759,0.1,0.9251333333333334,0.925074074074074,0.9256666666666666,-0.22995224035172343
0.1,17,single_m1,1.3056614407429241,0.1,0.5429666666666667,0.5923703703703703,0.09833333333333333,-0.2269740126173488
0.1,17,algorithm_diverse,0.7979324272329246,0.1,0.8608666666666667,0.944925925925926,0.10433333333333333,-0.2269740126173488
0.1,17,evidence_diverse,1.384195934089039,0.1,0.7882333333333333,0.7674814814814814,0.975,-0.2269740126173488
0.1,17,max_pool,1.9858036939661807,0.1,0.9223,0.9223703703703704,0.9216666666666666,-0.2269740126173488
0.1,17,weighted_max,1.6724911777050953,0.1,0.9265666666666666,0.922962962962963,0.959,-0.2269740126173488
0.1,17,hybrid_evidence,1.5685319720400346,0.1,0.9407333333333333,0.9491851851851851,0.8646666666666667,-0.2269740126173488
0.1,17,adaptive_evidence,1.701531941480038,0.1,0.9071,0.9015925925925926,0.9566666666666667,-0.2269740126173488
0.1,17,conservative_max,1.8865135092678718,0.1,0.9223,0.9223703703703704,0.9216666666666666,-0.2269740126173488
0.1,18,single_m1,1.3054812013471886,0.1,0.5420666666666667,0.5895555555555556,0.11466666666666667,-0.22703148210885493
0.1,18,algorithm_diverse,0.7872465155184837,0.1,0.8607666666666667,0.9442592592592592,0.10933333333333334,-0.22703148210885493
0.1,18,evidence_diverse,1.390826475479833,0.1,0.7844666666666666,0.763,0.9776666666666667,-0.22703148210885493
0.1,18,max_pool,1.985317490728379,0.1,0.9212,0.9202592592592592,0.9296666666666666,-0.22703148210885493
0.1,18,weighted_max,1.6760556388970502,0.1,0.9238,0.9194444444444444,0.963,-0.22703148210885493
0.1,18,hybrid_evidence,1.56288942875609,0.1,0.9429,0.9497777777777778,0.881,-0.22703148210885493
0.1,18,adaptive_evidence,1.7057343849552744,0.1,0.9041666666666667,0.8982592592592593,0.9573333333333334,-0.22703148210885493
0.1,18,conservative_max,1.88605161619196,0.1,0.9212,0.9202592592592592,0.9296666666666666,-0.22703148210885493
0.1,19,single_m1,1.323781642456137,0.1,0.5376666666666666,0.5867037037037037,0.09633333333333334,-0.2281416018232493
0.1,19,algorithm_diverse,0.7797706726467207,0.1,0.8635,0.9467777777777778,0.114,-0.2281416018232493
0.1,19,evidence_diverse,1.3614269603726432,0.1,0.8014,0.781074074074074,0.9843333333333333,-0.2281416018232493
0.1,19,max_pool,1.9707876348642752,0.1,0.9238333333333333,0.9237037037037037,0.925,-0.2281416018232493
0.1,19,weighted_max,1.65757639600748,0.1,0.9287,0.9246666666666666,0.965,-0.2281416018232493
0.1,19,hybrid_evidence,1.551877418376557,0.1,0.9430666666666667,0.9514444444444444,0.8676666666666667,-0.2281416018232493
0.1,19,adaptive_evidence,1.6901167522671716,0.1,0.9093,0.9037037037037037,0.9596666666666667,-0.2281416018232493
0.1,19,conservative_max,1.8722482531210614,0.1,0.9238333333333333,0.9237037037037037,0.925,-0.2281416018232493
0.1,20,single_m1,1.296951928397449,0.1,0.5427333333333333,0.5914814814814815,0.104,-0.2322220343434899
0.1,20,algorithm_diverse,0.7729140348852617,0.1,0.8661333333333333,0.9493703703703704,0.117,-0.2322220343434899
0.1,20,evidence_diverse,1.368187652445996,0.1,0.7965333333333333,0.7763703703703704,0.978,-0.2322220343434899
0.1,20,max_pool,1.9650392982060079,0.1,0.925,0.9247037037037037,0.9276666666666666,-0.2322220343434899
0.1,20,weighted_max,1.6485167213293166,0.1,0.9294,0.9258148148148149,0.9616666666666667,-0.2322220343434899
0.1,20,hybrid_evidence,1.5342527605706775,0.1,0.9458666666666666,0.9532962962962963,0.879,-0.2322220343434899
0.1,20,adaptive_evidence,1.6810580012864136,0.1,0.9124666666666666,0.9074814814814814,0.9573333333333334,-0.2322220343434899
0.1,20,conservative_max,1.8667873332957075,0.1,0.925,0.9247037037037037,0.9276666666666666,-0.2322220343434899
0.1,21,single_m1,1.3104905013214587,0.1,0.5394666666666666,0.5873703703703703,0.10833333333333334,-0.22963348967943797
0.1,21,algorithm_diverse,0.7819583499009373,0.1,0.8635666666666667,0.9467407407407408,0.115,-0.22963348967943797
0.1,21,evidence_diverse,1.3701215696212157,0.1,0.7956666666666666,0.7757407407407407,0.975,-0.22963348967943797
0.1,21,max_pool,1.9771267457624937,0.1,0.9212666666666667,0.921037037037037,0.9233333333333333,-0.22963348967943797
0.1,21,weighted_max,1.6628563675879988,0.1,0.9256666666666666,0.9222222222222223,0.9566666666666667,-0.22963348967943797
0.1,21,hybrid_evidence,1.551723308845839,0.1,0.9426,0.9498888888888889,0.877,-0.22963348967943797
0.1,21,adaptive_evidence,1.6942509550188214,0.1,0.9063666666666667,0.9012592592592592,0.9523333333333334,-0.22963348967943797
0.1,21,conservative_max,1.8782704084743689,0.1,0.9212666666666667,0.921037037037037,0.9233333333333333,-0.22963348967943797
0.1,22,single_m1,1.318654973554941,0.1,0.537,0.584925925925926,0.10566666666666667,-0.22899686178397607
0.1,22,algorithm_diverse,0.7955865610104074,0.1,0.8581333333333333,0.9415925925925926,0.107,-0.22899686178397607
0.1,22,evidence_diverse,1.3815815819382862,0.1,0.7889,0.7685185185185185,0.9723333333333334,-0.22899686178397607
0.1,22,max_pool,1.979856263217846,0.1,0.9215666666666666,0.921962962962963,0.918,-0.22899686178397607
0.1,22,weighted_max,1.669663717587655,0.1,0.9248,0.9215925925925926,0.9536666666666667,-0.22899686178397607
0.1,22,hybrid_evidence,1.5619199000712076,0.1,0.9398666666666666,0.9481851851851851,0.865,-0.22899686178397607
0.1,22,adaptive_evidence,1.7021862708931748,0.1,0.9082333333333333,0.9037407407407407,0.9486666666666667,-0.22899686178397607
0.1,22,conservative_max,1.8808634500569539,0.1,0.9215666666666666,0.921962962962963,0.918,-0.22899686178397607
0.1,23,single_m1,1.3015418405261394,0.1,0.5411666666666667,0.5896666666666667,0.10466666666666667,-0.22764945093839342
0.1,23,algorithm_diverse,0.7771297204103121,0.1,0.8625666666666667,0.9458518518518518,0.113,-0.22764945093839342
0.1,23,evidence_diverse,1.355341734083966,0.1,0.8004666666666667,0.7805925925925926,0.9793333333333333,-0.22764945093839342
0.1,23,max_pool,1.9762942415393778,0.1,0.9229,0.9228148148148149,0.9236666666666666,-0.22764945093839342
0.1,23,weighted_max,1.6559584035404946,0.1,0.9274666666666667,0.9236296296296296,0.962,-0.22764945093839342
0.1,23,hybrid_evidence,1.5493981415383304,0.1,0.9421333333333334,0.9504444444444444,0.8673333333333333,-0.22764945093839342
0.1,23,adaptive_evidence,1.6902484896106995,0.1,0.9103,0.9052222222222223,0.956,-0.22764945093839342
0.1,23,conservative_max,1.877479529462409,0.1,0.9229,0.9228148148148149,0.9236666666666666,-0.22764945093839342
0.1,24,single_m1,1.2967726397385606,0.1,0.5443666666666667,0.5925185185185186,0.111,-0.22975830141842116
0.1,24,algorithm_diverse,0.7848775979724081,0.1,0.864,0.9462962962962963,0.12333333333333334,-0.22975830141842116
0.1,24,evidence_diverse,1.3769505373330595,0.1,0.7918333333333333,0.7708148148148148,0.981,-0.22975830141842116
0.1,24,max_pool,1.9753602456248347,0.1,0.9239,0.9235185185185185,0.9273333333333333,-0.22975830141842116
0.1,24,weighted_max,1.6690219894468452,0.1,0.9258333333333333,0.9217777777777778,0.9623333333333334,-0.22975830141842116
0.1,24,hybrid_evidence,1.5479536639546112,0.1,0.9450333333333333,0.9522962962962963,0.8796666666666667,-0.22975830141842116
0.1,24,adaptive_evidence,1.6982360592864598,0.1,0.9086333333333333,0.9032962962962963,0.9566666666666667,-0.22975830141842116
0.1,24,conservative_max,1.876592233343593,0.1,0.9239,0.9235185185185185,0.9273333333333333,-0.22975830141842116
0.1,25,single_m1,1.295979104271805,0.1,0.5454666666666667,0.5935925925925926,0.11233333333333333,-0.2293348243335269
0.1,25,algorithm_diverse,0.7843395611204151,0.1,0.8606666666666667,0.944,0.11066666666666666,-0.2293348243335269
0.1,25,evidence_diverse,1.3707693607578553,0.1,0.7923333333333333,0.772,0.9753333333333334,-0.2293348243335269
0.1,25,max_pool,1.9777903938231418,0.1,0.9204666666666667,0.920037037037037,0.9243333333333333,-0.2293348243335269
0.1,25,weighted_max,1.6635437335618677,0.1,0.9241333333333334,0.9198148148148149,0.963,-0.2293348243335269
0.1,25,hybrid_evidence,1.556166254308088,0.1,0.9433333333333334,0.9508148148148148,0.876,-0.2293348243335269
0.1,25,adaptive_evidence,1.6951784876451461,0.1,0.9070666666666667,0.9014074074074074,0.958,-0.2293348243335269
0.1,25,conservative_max,1.8789008741319846,0.1,0.9204666666666667,0.920037037037037,0.9243333333333333,-0.2293348243335269
0.1,26,single_m1,1.3175336137700986,0.1,0.5361666666666667,0.583962962962963,0.106,-0.2325570457853204
0.1,26,algorithm_diverse,0.7709480506922567,0.1,0.8671,0.949037037037037,0.12966666666666668,-0.2325570457853204
0.1,26,evidence_diverse,1.3835715103278765,0.1,0.7941666666666667,0.7741851851851852,0.974,-0.2325570457853204
0.1,26,max_pool,1.976648563066128,0.1,0.9222333333333333,0.9224814814814815,0.92,-0.2325570457853204
0.1,26,weighted_max,1.663119047606722,0.1,0.9259,0.9227037037037037,0.9546666666666667,-0.2325570457853204
0.1,26,hybrid_evidence,1.5509398778346797,0.1,0.9428333333333333,0.9508518518518518,0.8706666666666667,-0.2325570457853204
0.1,26,adaptive_evidence,1.6999127407881718,0.1,0.9059333333333334,0.901074074074074,0.9496666666666667,-0.2325570457853204
0.1,26,conservative_max,1.8778161349128215,0.1,0.9222333333333333,0.9224814814814815,0.92,-0.2325570457853204
0.1,27,single_m1,1.3022153320223784,0.1,0.5416,0.5894444444444444,0.111,-0.23434518603649812
0.1,27,algorithm_diverse,0.7863366668326928,0.1,0.8637,0.9462592592592592,0.12066666666666667,-0.23434518603649812
0.1,27,evidence_diverse,1.3722874642959848,0.1,0.7961333333333334,0.775962962962963,0.9776666666666667,-0.23434518603649812
0.1,27,max_pool,1.9697766971169173,0.1,0.9267333333333333,0.9267777777777778,0.9263333333333333,-0.23434518603649812
0.1,27,weighted_max,1.6651312106358278,0.1,0.9294,0.9261851851851852,0.9583333333333334,-0.23434518603649812
0.1,27,hybrid_evidence,1.550647648203376,0.1,0.9458,0.9537407407407408,0.8743333333333333,-0.23434518603649812
0.1,27,adaptive_evidence,1.6968471433389825,0.1,0.9109333333333334,0.9061481481481481,0.954,-0.23434518603649812
0.1,27,conservative_max,1.8712878622610714,0.1,0.9267333333333333,0.9267777777777778,0.9263333333333333,-0.23434518603649812
0.1,28,single_m1,1.2903418263987405,0.1,0.5416666666666666,0.5902592592592593,0.10433333333333333,-0.2309469050253231
0.1,28,algorithm_diverse,0.7721434528474738,0.1,0.8658666666666667,0.9487777777777778,0.11966666666666667,-0.2309469050253231
0.1,28,evidence_diverse,1.3651131537409043,0.1,0.7965333333333333,0.776074074074074,0.9806666666666667,-0.2309469050253231
0.1,28,max_pool,1.9763509467560159,0.1,0.9227,0.9227037037037037,0.9226666666666666,-0.2309469050253231
0.1,28,weighted_max,1.6604105721535785,0.1,0.9268,0.923,0.961,-0.2309469050253231
0.1,28,hybrid_evidence,1.548726217988187,0.1,0.9439333333333333,0.9522222222222222,0.8693333333333333,-0.2309469050253231
0.1,28,adaptive_evidence,1.6902618398192872,0.1,0.9099666666666667,0.9045925925925926,0.9583333333333334,-0.2309469050253231
0.1,28,conservative_max,1.8775333994182148,0.1,0.9227,0.9227037037037037,0.9226666666666666,-0.2309469050253231
0.1,29,single_m1,1.3066016143633858,0.1,0.5447333333333333,0.5927407407407408,0.11266666666666666,-0.23050493281520693
0.1,29,algorithm_diverse,0.7942813704646924,0.1,0.8611,0.9442222222222222,0.113,-0.23050493281520693
0.1,29,evidence_diverse,1.3741228301076152,0.1,0.7926333333333333,0.7724814814814814,0.974,-0.23050493281520693
0.1,29,max_pool,1.9812735570372078,0.1,0.9219,0.9217037037037037,0.9236666666666666,-0.23050493281520693
0.1,29,weighted_max,1.6689233828019456,0.1,0.9260666666666667,0.9226666666666666,0.9566666666666667,-0.23050493281520693
0.1,29,hybrid_evidence,1.5620609166460002,0.1,0.9429,0.9508148148148148,0.8716666666666667,-0.23050493281520693
0.1,29,adaptive_evidence,1.7033247443806785,0.1,0.9066,0.9014814814814814,0.9526666666666667,-0.23050493281520693
0.1,29,conservative_max,1.8822098791853472,0.1,0.9219,0.9217037037037037,0.9236666666666666,-0.23050493281520693
0.25,0,single_m1,1.3021232040472863,0.1,0.47563333333333335,0.5964888888888888,0.11306666666666666,-0.22643646710119006
0.25,0,algorithm_diverse,0.7857499466979281,0.1,0.7367666666666667,0.9442666666666667,0.11426666666666667,-0.22643646710119006
0.25,0,evidence_diverse,1.3717411459038593,0.1,0.8238333333333333,0.7727111111111111,0.9772,-0.22643646710119006
0.25,0,max_pool,1.979925055200246,0.1,0.9209666666666667,0.9204444444444444,0.9225333333333333,-0.22643646710119006
0.25,0,weighted_max,1.6610079684770007,0.1,0.9299,0.9204888888888889,0.9581333333333333,-0.22643646710119006
0.25,0,hybrid_evidence,1.5526724421721867,0.1,0.9286666666666666,0.9476,0.8718666666666667,-0.22643646710119006
0.25,0,adaptive_evidence,1.6987908999807149,0.1,0.9139,0.9011555555555556,0.9521333333333334,-0.22643646710119006
0.25,0,conservative_max,1.8809288024402337,0.1,0.9209666666666667,0.9204444444444444,0.9225333333333333,-0.22643646710119006
